Date,Loc1,Loc2,Hour,Minute,Second,Content,Unnamed: 7,State
2018-03-17 00:00:00,40.58211,-105.02701,15,4,53,St Patrick's Day. Come get it..#stpatricksday #cornedbeef #cornedbeefandcabbage sundancefoco @¡­ https://t.co/QyOnYeP1NS,,CO
2018-03-17 00:00:00,39.15626,-84.61216,15,5,23,#stpatricksday @fccincinnati #seasonopener @ Westside Venue https://t.co/WrONTsslCs,,OH
2018-03-17 00:00:00,41.8369,-87.6844,15,5,32,Our versions of #stpatricksday is a little different! #bf #love¡­ https://t.co/tdNrG0Np8H,,IL
2018-03-17 00:00:00,40.14623,-82.94605,15,6,11,Jameson flight to celebrate!!!  #stpatricksday #jameson #winkinglizard @ Winking Lizard Tavern-¡­ https://t.co/dhPw7kwEew,,OH
2018-03-17 00:00:00,35.46418048,-97.5097144,15,6,23,Celebrating #stpatricksday #pugstyle with our favorite group @HWB_PugRescueOK Tuesday was such a¡­ https://t.co/awQ3CXA042,,OK
2018-03-17 00:00:00,41.49888889,-81.68972222,15,6,25,Just a little busy downtown. #Cleveland #CLE #Ohio #stpatricksday @ Downtown Cleveland https://t.co/JRfphk2f2Z,,OH
2018-03-17 00:00:00,38.62808751,-90.29296381,15,6,44,Happy St. Patrick¡¯s Day! ???? #parade #stpatricksday #dogtown #stl #beer #march #irish @ Tamm¡­ https://t.co/qTabCHBTZb,,MO
2018-03-17 00:00:00,42.3578,-71.0617,15,6,47,Cheers! ?? #cheerstvshow #bostonma #stpatricksday @ Boston,Massachusetts https://t.co/xFfAqVwsJV,MA
2018-03-17 00:00:00,40.00935654,-105.2665946,15,7,3,Sko Buffs... #StPatricksDay @ Folsom Field https://t.co/GkOT5ggfiS,,CO
2018-03-17 00:00:00,39.96,-75.17,15,7,15,So I #thought f*ck it,#stop being a pussy and #run #outside. #5 mile #stpatricksday #saturday!¡­ https://t.co/xNwklArgR4,PA
2018-03-17 00:00:00,41.8842309,-87.6293151,15,7,30,Paddy Homan and The Noble Call til 8pm! #thedearbornchi #irish #music #stpatricksday @ The Dearborn https://t.co/6WVkvRuZSg,,IL
2018-03-17 00:00:00,42.42533,-83.2785,15,7,32,Right now @viewsbar #StPatricksDay @ Views Bar & Grill https://t.co/wdUslZph0G,,MI
2018-03-17 00:00:00,43.0508,-76.1528,15,7,47,I dont mind a little #Halloween in my #StPatricksDay #Parade @ Clinton Square https://t.co/7rE2vupyf6,,NY
2018-03-17 00:00:00,38.90801,-77.04229,15,7,56,[ Today ] #StPatricksDay Day Party at @TheGryphonDC sponsored by @Jameson_US powered by¡­ https://t.co/AkAxINrynK,,DC
2018-03-17 00:00:00,40.5627334,-74.2997173,15,8,0,Feeling Lucky!!!! ?? cassandralacey.@djstylok .#stpatricksday #sanchezdigitalphotography¡­ https://t.co/4Gp8pANqgc,,NJ
2018-03-17 00:00:00,33.52833333,-112.0763889,15,8,16,When you run errands and you stumble upon a #leprechaun #stpatricksday #saintpatricksday¡­ https://t.co/0EZPyI6i9t,,AZ
2018-03-17 00:00:00,33.8663,-118.4,15,8,27,Hermosa Beach St Patrick's Day parade..#stpatricksday #starwars #parade #stpaddysday @ Hermosa¡­ https://t.co/31dJT0hj4t,,CA
2018-03-17 00:00:00,39.90131,-85.95765,15,8,30,Framily ?? #stpatricksday @ Murphys Craft House https://t.co/ljGRgQPulL,,IN
2018-03-17 00:00:00,41.50072,-81.69088,15,8,53,They made it rain. #Cleveland #CLE #Ohio #stpatricksday #bagpipes @ Hyatt Regency Cleveland at¡­ https://t.co/BkF9sy3h5z,,OH
2018-03-17 00:00:00,32.946464,-97.117508,15,9,1,Happy St. Patrick's Day! #luck #stpatricksday #springtime @ Cambria hotel & suites https://t.co/fgwdP3B27Y,,TX
2018-03-17 00:00:00,37.775,-122.418,15,9,1,Happy St.Patricks Day ! I¡¯m green all the way down to the undies?? @¡­ https://t.co/Tv7iZ9daik,,CA
2018-03-17 00:00:00,36.87002335,-76.28633261,15,9,9,Stop #2 Happy#stpatricksday @ O'Connor Brewing Co. https://t.co/3sXHUOYdLS,,VA
2018-03-17 00:00:00,42.36629411,-83.33428279,15,9,13,@starbucks #greentea #frappuccino #stpatricksday @ Target Store Livonia https://t.co/DMRGAoEyDC,,MI
2018-03-17 00:00:00,38.62552103,-90.19035101,15,9,42,#stpatricksday @ St. Patrick's Day Parade,St. Louis https://t.co/h3qHX94UJg,MO
2018-03-17 00:00:00,33.8041,-118.158,15,9,53,?????? Happy St.Patrick's Day!!! ??????..Have a very good and safe St. Paddy's Day my friends &¡­ https://t.co/fCMk06HFzI,,CA
2018-03-17 00:00:00,40.57651111,-80.02929167,15,10,8,Yearly Saint Patrick's Day party with the Schmidt's.   #stpatricksday #stpattysday #beer #irish¡­ https://t.co/gAMOPoA3SP,,PA
2018-03-17 00:00:00,31.46255,-100.4376599,15,10,9,Happy St. Patrick¡¯s #stpatricksday ?? @ Zero One Ale House https://t.co/ANv8edn8WV,,TX
2018-03-17 00:00:00,38.90801,-77.04229,15,11,16,[ SAT 3.17 ] #StPatricksDay Day Party at @TheGryphonDC sponsored by @Jameson_US powered by¡­ https://t.co/RewBrxCZ7h,,DC
2018-03-17 00:00:00,40.7142,-74.0064,15,11,50,How¡¯s your #stpatricksday going so far? ?????¡á??? @LucciUciano #artstrueform @ New York,New York https://t.co/ycMxVEMy5E,NY
2018-03-17 00:00:00,30.29824761,-97.70497799,15,11,56,Happy St Patrick¡¯s Day! ????||#stpatricksday #stpaddysday #Guinness #atx @ B. D. Riley's Irish Pub¡­ https://t.co/DVR1hkEM3r,,TX
2018-03-17 00:00:00,30.6795,-88.1033,15,12,12,Be on the lookout for the leprechaun #stpatricksday @ Mobile,Alabama https://t.co/AVjsN8etiJ,AL
2018-03-17 00:00:00,29.9728,-90.059,15,12,54,Happy #stpatricksday and #happybirthday to my #jackrussellterrier #lordbyron @ New Orleans,¡­ https://t.co/GCP580ZUP7,LA
2018-03-17 00:00:00,27.9736,-82.7643,15,12,55,Besties #O¡¯Keefes #stpatricksday @ Clearwater,Florida https://t.co/0amScu8QLT,FL
2018-03-17 00:00:00,36.175,-115.136,15,13,10,#marchmadness #nofilter #DUKE#stpatricksday #ENJOY#VEGAS#vegaslifestyle¡­ https://t.co/DYNPM52V8z,,NV
2018-03-17 00:00:00,34.7261963,-86.6276627,15,13,19,?? We are loaded up on that festive goodness today! #stpatricksday @ Sugar Belle https://t.co/3yeaAjjjLl,,AL
2018-03-17 00:00:00,34.1511,-118.448,15,13,30,Or in other words,enjoy being Irish for a day (if you¡¯re not already!).#stpatricksday¡­ https://t.co/7u9TBJ78MK,CA
2018-03-17 00:00:00,34.0492,-118.136,15,13,39,Happy St. Patrick¡¯s Day! ??????.?.?.?.?.?.#stpatricksday #slainte #lucilleball #ilovelucy #1942¡­ https://t.co/ir04TPdcEx,,CA
2018-03-17 00:00:00,41.8870255,-87.6287515,15,13,53,#greensheen #stpatricksday #chicago #slimergreen @ Chicago River https://t.co/x946HzCOng,,IL
2018-03-17 00:00:00,34.0522,-118.243,15,14,45,Happy #stpatricksday ! Please sign up to be my patron at https://t.co/8RJKZQybb9¡­ https://t.co/1xtKxroK0q,,CA
2018-03-17 00:00:00,36.197767,-86.618027,15,14,50,Happy St. Patrick¡¯s Day from the jungle! #challengecompleted #stpatricksday @ Hobby Lobby https://t.co/J4gDQWatdf,,TN
2018-03-17 00:00:00,33.7591004,-118.13165,15,15,2,Shoot the root! Happy #StPatricksDay at @shansbayshore on #2ndstreet in #belmontshore!¡­ https://t.co/S8CAOMbs80,,CA
2018-03-17 00:00:00,32.7833,-96.8,15,15,44,Kinda have to #stpatricksday #sullivan #guinness @ Dallas,Texas https://t.co/klnb5ZVnTd,TX
2018-03-17 00:00:00,36.930922,-76.202261,15,15,51,51st Annual Ocean View Saint Patrick's Day Parade #nfk #ov #norfolkisforlovers #stpatricksday @¡­ https://t.co/SQ1u5qGuEL,,VA
2018-03-17 00:00:00,33.12833333,-117.28,15,15,56,Happy St Patrick¡¯s Day ?? #belucky.?.?.?.#happy #stpatricksday #live #love #laugh #sing #dance¡­ https://t.co/UH7d2EmY4e,,CA
2018-03-17 00:00:00,42.38874629,-87.95645177,15,15,56,At the #disneystore with marissalynn22 and her mom on #stpatricksday and digging my beard. @¡­ https://t.co/nzVxbCxKFw,,IL
2018-03-17 00:00:00,39.94908,-75.16003,15,15,59,#stpatricksday @ Irish Pub Philly https://t.co/0affNyhgl1,,PA
2018-03-17 00:00:00,27.983,-80.6588,15,17,2,#happystpatricksday #saintpatricksday #stpatricksday no Guiness just #redwine  Aahh the¡­ https://t.co/LnPoz5JXkg,,FL
2018-03-17 00:00:00,35.47853776,-97.52013832,15,17,8,He is the reason I love St. Patty's! #stpatricksday #myoldman #Irish¡­ https://t.co/eUTuLx4GJ9,,OK
2018-03-17 00:00:00,30.412,-88.9278,15,17,17,Happy #stpatricksday day everyone! .This may be my preworkout before a conference call ?????? but¡­ https://t.co/c5ja7677J3,,MS
2018-03-17 00:00:00,39.526989,-119.7803192,15,17,47,How else would I spend StPatricks Day Horse Racing and college basketball  #gsr¡­ https://t.co/b2v5Dlt2ND,,NV
2018-03-17 00:00:00,26.14178,-81.79805,15,17,57,Get your green on and do a jig. Gotta love St Patrick's Day. #pinkyknowsnaples #stpatricksday¡­ https://t.co/CWQWW3WkYe,,FL
2018-03-17 00:00:00,38.61669666,-90.53755783,15,18,6,#luckycharms shake @ShackSTL #stpatricksday @ The Shack https://t.co/3e7R7mkVka,,MO
2018-03-17 00:00:00,42.7756,-78.79355,15,18,13,We¡¯re all about this St.Patrick¡¯s Day vibe! ..#lovelagalleria #stpatricksday #buffalobrides¡­ https://t.co/5Yj9nCbH5X,,NY
2018-03-17 00:00:00,33.5634449,-101.8881655,15,18,24,Great #irishmusic on the #whiskey drinking day #stpatricksday @ Holly Hop Ice Cream Shoppe https://t.co/B6LNdHqv1y,,TX
2018-03-17 00:00:00,40.809,-73.9229,15,18,31,Happy #StPatricksDay from #TheSimpsons @ Mott Haven,Bronx https://t.co/reXu57BjOH,NY
2018-03-17 00:00:00,40.88471249,-73.89974985,15,18,43,Happy #stpatricksday #nyc #bronx @ Bronx Alehouse https://t.co/aubNXdcPSG,,NY
2018-03-17 00:00:00,42.72657,-87.78336,15,18,47,Found Lil' Dave. ..#stpatricksday #mcauliffes @ McAuliffe's On The Square https://t.co/X82WzBzJCb,,WI
2018-03-17 00:00:00,38.04632,-84.49628,15,19,33,We love St. Patrick¡¯s Day! ???????? #StPatricksDay #StPatricksDayParade¡­ https://t.co/3jJw1sUsew,,KY
2018-03-17 00:00:00,41.8870255,-87.6287515,15,19,49,It¡¯s a beautiful day to be shamrocked. #chicago #stpatricksday #chicagostpatricksday¡­ https://t.co/hvqKsHX8rI,,IL
2018-03-17 00:00:00,40.65,-73.95,15,20,22,The Kellys made Chocolate Stout Cupcakes with @guinnessgb for #StPatricksDay ??.#KellyGang¡­ https://t.co/MGuafbRMWi,,NY
2018-03-17 00:00:00,40.82954,-73.92645,15,20,45,Happy St Pat¡¯s Day!! .#nycfc #nycfcsupporters #stpatricksday #yankeestadium #itsmybirthday #mls¡­ https://t.co/LH9EkAAvqk,,NY
2018-03-17 00:00:00,40.72793767,-73.98562968,15,20,49,Happy #stpatricksday! ??: holidaycocktaillounge #greenthings #cocktails #getholidayed¡­ https://t.co/KBcMRsWJee,,NY
2018-03-17 00:00:00,41.48038838,-82.68267391,15,20,54,Happy #stpatricksday! Did you remember to wear #green like #raptor?? #raptorrulesthesky¡­ https://t.co/T41EhOPSZq,,Ohio
2018-03-17 00:00:00,39.998,-75.1448,15,21,22,Happy #stpatricksday to all of our fab #brides and #bridesmaids ?? We wish you ¡°the #luck of the¡­ https://t.co/ReNrD8QU5B,,PA
2018-03-17 00:00:00,40.7142,-74.0064,15,21,41,Got my own personal bagpipe soundtrack on the way to Trader Joe¡¯s. Happy #stpatricksday @ New¡­ https://t.co/3a4SvMV8Gt,,NY
2018-03-17 00:00:00,40.7142,-74.0064,15,21,52,Reliving high school real quick #stpatricksday @ New York,New York https://t.co/xNbXxC0kAt,NY
2018-03-17 00:00:00,32.76533,-96.45692,15,21,58,#stpatricksday #dance #green #workout #forney #texas #jazzercise @ Jazzercise Forney Rhythm House https://t.co/Gm2lMoqPuA,,TX
2018-03-17 00:00:00,36.1621,-86.77872,15,22,3,Finally found #dolphins ??????in #nashville ... who knew #stpatricksday @ Downtown Nashville https://t.co/SI3OdvLRTs,,TN
2018-03-17 00:00:00,30.3255117,-81.41069299,15,22,4,HAPPY ST. PATRICK¡¯S DAY!! SLAINTE!!! ???????? #stpatricksday #culhanesirishpub @ Culhane's Irish Pub¡­ https://t.co/tpcpQSCQVn,,FL
2018-03-17 00:00:00,43.046899,-76.144423,15,22,10,Stop and Pop @downtownsyr.#stpatricksday #stpaddysday #stpatricktheitalian @ Syracuse,New York https://t.co/gZTzcPIgoq,NY
2018-03-17 00:00:00,28.54328688,-81.36578183,15,22,18,St Paddy¡¯s Day brunch! #brunchstagram #brunchstyle #stpatricksday #stpaddysday #irishcoffee¡­ https://t.co/i4eFhRCyuU,,FL
2018-03-17 00:00:00,43.07472222,-89.38444444,15,22,30,Happy #stpatricksday ???? #lucyaussie @ Madison,Wisconsin https://t.co/LIqceUQTKg,WI
2018-03-17 00:00:00,40.8222499,-73.95002,15,22,32,Spending that @grill_onthehill Trivia money! ?? #ballin¡¯ #makeitrain #jameson #stpatricksday¡­ https://t.co/BIk08KydH1,,NY
2018-03-17 00:00:00,32.728695,-117.1522852,15,22,47,We match! #StPatricksDay #TheYarnRodent @ House of Ireland https://t.co/GzrjggwagD,,CA
2018-03-17 00:00:00,42.1665,-88.0859,15,23,15,Happy St. Paddy¡¯s Day ??!!#irishblessing #shamrock #luckoftheirish #stpatricksday¡­ https://t.co/5R3gJX1ndp,,IL
2018-03-17 00:00:00,37.23521802,-76.64485519,15,23,19,Happy Saint Patrick's Day from @buschgardensva ?????? #buschgardenswilliamsburg #ireland¡­ https://t.co/ecDn6lCD8M,,VA
2018-03-17 00:00:00,40.63019,-73.64064,15,23,53,Rocking a little green today ?? #svsfinejewelry #stpatricksday #emerald¡­ https://t.co/mXBio5lTCC,,NY
2018-03-17 00:00:00,42.7452,-77.4044,15,24,3,Happy Saint Patrick's Day! Superhero snow today not a bad turn to be had anywhere for that matter... - Drinking a W¡­ https://t.co/pp5QWqeLu4,,New York
2018-03-17 00:00:00,29.54797751,-98.577356,15,24,5,St Patrick¡¯s Day done right with genuine Irish Beer #stpatricksday #ireland #irishbeer¡­ https://t.co/fI01rY7TQq,,TX
2018-03-17 00:00:00,34.04345447,-118.2669104,15,24,14,We are at the @staplescenter ready for @lakings ???? #stpatricksday ?? @ Staples Center https://t.co/GaWkjo7YPk,,CA
2018-03-17 00:00:00,42.35819444,-71.05974167,15,24,17,Getting ready for St. Patty¡¯s in Boston! #stpatricksday #boston ?? @ Omni Parker House https://t.co/2H9EisU1sl,,MA
2018-03-17 00:00:00,42.20179,-71.42365,15,24,30,Go ahead... Everyone's Irish on St. Patrick's Day!! ??????????.#stpatricksday #drink #irishwhiskey¡­ https://t.co/a2PFULjwfb,,MA
2018-03-17 00:00:00,34.99822,-85.21732,15,24,41,St.Patricks Day Look?? wanna recreate this look catch the replay here:¡­ https://t.co/G8vR1aK4py,,TN
2018-03-17 00:00:00,36.09580943,-115.1756735,15,24,52,Free canana upgrade! #vegas #luxor #cabana #stpatricksday @ Luxor¡­ https://t.co/qKT44PAg9d,,NV
2018-03-17 00:00:00,40.7779,-73.9675,15,24,53,Happy St. Patty¡¯s Day! ?? #stpatricksday #nyc #lucky @ Manhattan,New York https://t.co/MbEUHhkH3N,NY
2018-03-17 00:00:00,39.32435,-76.61042,15,25,14,Happy St.Patricks Day! ???? @ Peabody Heights Brewery,LLC https://t.co/2sno8QQxqj,MD
2018-03-17 00:00:00,41.9157,-87.67618,15,25,15,Happy St. Paddy Day ?? #stpatricksday #paddy #nbcchicagopd #ruzek #luckyme  #chicago @ Lotties Pub https://t.co/N2Sxl4ASHM,,IL
2018-03-17 00:00:00,40.5888249,-73.6590566,15,25,21,Today we got into the St. Patrick¡¯s Day Spirit with Green Bagels! #stpatricksday #greenbagels¡­ https://t.co/On3J0AEO71,,NY
2018-03-17 00:00:00,45.5255,-122.681,15,25,28,Happy #stpatricksday everyone! Thank you #debbiethomas for always throwing a wonderful¡­ https://t.co/qA47mTwYrk,,OR
2018-03-17 00:00:00,37.96588,-121.33035,15,25,29,Happy Saint Patrick's Day @ The Real Stockton Graduate https://t.co/Wz27JWsS0Z,,CA
2018-03-17 00:00:00,32.07575935,-81.09317716,15,25,38,MY PEOPLE! #latergram #lgbt #lesbian #gay #bisexual #transgender #queer #stpatricksday¡­ https://t.co/djORgdDnYw,,GA
2018-03-17 00:00:00,35.7,-79.26,15,25,55,Celebrating #stpatricksday by revealing one of my projects created during the¡­ https://t.co/iDLwXQyhuB,,NC
2018-03-17 00:00:00,44.94345,-93.10467,15,26,3,We're going green... #stpatricksday #drinkgreenbeer @ Patrick¡­ https://t.co/w2yWmnq7oE,,MN
2018-03-17 00:00:00,41.8887732,-87.6177117,15,26,18,Harry is Irish today ???? ..#stpatricksday #chicago #chitown @ Chicago Riverwalk https://t.co/ERHqSqOYkJ,,IL
2018-03-17 00:00:00,36.3354,-82.3728,15,26,30,Looks like someone else is rockin' the green today too! ?? #kid #stpatricksday #green #baby #son¡­ https://t.co/gyjQuKqS2W,,TN
2018-03-17 00:00:00,41.30471,-122.30971,15,26,54,Happy Saint Patrick's day @ Seven Suns Coffee and Cafe https://t.co/XOIdL5JQHp,,CA
2018-03-17 00:00:00,35.4470291,-82.5239029,15,27,1,#stpatricksday #openwod #brcfgirls #friends?? @ Blue Ridge CrossFit https://t.co/Po8UsyZQEd,,NC
2018-03-17 00:00:00,39.79982299,-105.0810895,15,27,4,#stpatricksday shenanigans in #oldetownarvada = good friends and great whiskey!¡­ https://t.co/8bbXyvnKMo,,CO
2018-03-17 00:00:00,39.18572,-96.57482,15,27,12,#stpatricksday parade in Aggieville. edkaryn07 @ Aggieville https://t.co/oLByNYhNqR,,KS
2018-03-17 00:00:00,33.21545755,-117.3507677,15,27,19,It's #StPatricksDay where are you? This is where we are today... @legacybrewingco  Oceanside Ca,¡­ https://t.co/6s7eO7HrAP,CA
2018-03-17 00:00:00,28.4717,-81.38006,15,27,39,My Saint Patrick's Day Snapchat picture @ Oak Ridge Village https://t.co/VyK2FKNkPB,,FL
2018-03-17 00:00:00,32.8235,-96.7701,15,28,34,¡°She ain¡¯t a member,she is the team¡± ?? ..#ShesMyRock #HappyStPatricksDay #StPatricksDay #NinaZ¡­ https://t.co/MrBgfopcvF,TX
2018-03-17 00:00:00,41.75772,-72.72005,15,29,52,A new Saint Patrick's day tradition is born. (@ 0 Degree Thai Ice Cream in West Hartford,CT) https://t.co/kkKHcppv5k,CT
2018-03-17 00:00:00,44.0258,-92.4732,15,29,55,Happy SPD!! #stpatricksday #notirish #masks #rochester #minnesota #celebrations #green @¡­ https://t.co/ljM1yTwI8i,,MN
2018-03-17 00:00:00,42.9975,-78.435,15,30,6,How we celebrate #stpatricksday is a bit more laid back than it used to be. #cornedbeef¡­ https://t.co/17KRNEOc55,,NY
2018-03-17 00:00:00,40.6784,-73.96404,15,30,8,The crew finnscornernyc Come on down!!!!..#FinnsCorner #StPatricksDay #StPaddysDay #Bartending¡­ https://t.co/lKzMLeTmF6,,NY
2018-03-17 00:00:00,33.79253,-84.3976249,15,30,12,Happy St. Patrick¡¯s Day!.....#stiltwalking #stilts #stiltwalker #stpattysday #stpatricksday¡­ https://t.co/59hjPm51qx,,GA
2018-03-17 00:00:00,35.21774221,-97.49072285,15,30,18,We ready for tonight ????????????????#stpatricksday #greenday #irish @ Thawan Thai Cuisine https://t.co/cOpwhsspyU,,OK
2018-03-17 00:00:00,33.9109149,-118.2978207,15,30,38,Come thru tonight 3/17 @statebrewingco and celebrate saint Patrick's day with us... have some¡­ https://t.co/r3pCfkAgSi,,CA
2018-03-17 00:00:00,34.0834312,-118.2923965,15,30,57,?? #stpatricksday shenanigans TONIGHT! @faultlinebar: blenderraw is back! ?? DJs https://t.co/VYbtv4Za5b.raw¡­ https://t.co/Qa4lcoCFe2,,CA
2018-03-17 00:00:00,35.03110326,-104.4082065,15,31,3,Up up and away on this beautiful St. Patrick¡¯s Day!  #springbreak #stpatricksday #pheonix @¡­ https://t.co/sxRMIecIw0,,New Mexico
2018-03-17 00:00:00,31.81205755,-106.5130023,15,31,3,Go GREEN at the shop today!  Ghiselle is waiting to serve you. ...#green #stpatricksday¡­ https://t.co/Gs8PMHKoXO,,TX
2018-03-17 00:00:00,29.7629,-95.3832,15,31,30,#Repost lucythedoghter with get_repost.???.Happy #StPatricks day from #LucyThedoghter  my¡­ https://t.co/C63Keo2GRg,,TX
2018-03-17 00:00:00,38.62892397,-90.20777464,15,31,34,Union Station Grand Hall wearing the green for #stpatricksday @ The Grand Hall https://t.co/Ecbn8U3qYH,,MO
2018-03-17 00:00:00,39.0983,-76.8591,15,32,6,Celebrated an early #stpatricksday with Sarah Watson of Morningside Laurel which is an assisted¡­ https://t.co/aEiIh4eiH2,,MD
2018-03-17 00:00:00,32.84669,-96.76957,15,32,8,https://t.co/uveuRlZvPO please donate to a good cause today #stpatricksday¡­ https://t.co/JEtpSgsVa4,,TX
2018-03-17 00:00:00,43.01708,-88.1215,15,32,12,Happy St.patricks day.  No I do not believe in green beer??.  Or Corned Beef in cabbage.  But I¡­ https://t.co/41E3bIMrXN,,WI
2018-03-17 00:00:00,45.41973,-122.78648,15,32,26,#stpatricksday Tap List 3/17.  Come stock up on all your #craftbeer needs.  #Tapphoria #tigard¡­ https://t.co/wI1vpnzbLY,,OR
2018-03-17 00:00:00,25.80114,-80.19932,15,32,45,#stpatricksday festivities in miami vibing before the day 2 of the video shoot #odytrendsetta¡­ https://t.co/VoeoKmMBIG,,FL
2018-03-17 00:00:00,34.736,-92.3311,15,33,22,Happy #stpatricksday ?? ?? @ Little Rock,Arkansas https://t.co/AE74wLXjex,AR
2018-03-17 00:00:00,34.14089,-118.37231,15,33,40,Haha #StPatricksDay eating corned beef and cabbage w/ plenty of #whiskey along w/ fellow¡­ https://t.co/6dguBCkHYj,,CA
2018-03-17 00:00:00,30.266911,-97.7454,15,33,47,Happy St.Pats!! #austin #stpatricksday #weargreen #blackirish #fados @ Fado Irish Pub & Restaurant https://t.co/HVjUXxBct2,,TX
2018-03-17 00:00:00,34.0522,-118.243,15,34,3,I present: Power Cape under the rainbow ?? #powercape #melrose #justiceforshangela #stpatricksday¡­ https://t.co/FbJsEQfoCI,,CA
2018-03-17 00:00:00,30.6634,-81.4517,15,34,51,St. Paddy¡¯s Afternoon Tea ?? on the lanai. #stpatricksday #stpattysday #tea #hightea #food¡­ https://t.co/yJo24kqeC2,,FL
2018-03-17 00:00:00,30.68274421,-88.05452571,15,35,1,Where da insurance at? ........#stpatricksday #stpattysday #leprechaun #mobileal @ Callaghan's¡­ https://t.co/aZG7aaFFt0,,AL
2018-03-17 00:00:00,37.738,-121.434,15,35,9,#stpatricksday @ Tracy,California https://t.co/pZaJAyOT1Z,CA
2018-03-17 00:00:00,34.4166,-118.506,15,35,38,Happy St. Patrick¡¯s Day! ??????????#stpatricksday #luck #luckycharms #luckoftheirish #clover #love¡­ https://t.co/hfBpuO1Yp7,,CA
2018-03-17 00:00:00,38.96976,-77.3864,15,35,39,Hangin' with Mayor Merkel! #markel2018 #stpatricksday #stpattysday @ Sully's Pour House https://t.co/nhuxEZvEDn,,VA
2018-03-17 00:00:00,40.42299201,-86.90325406,15,35,45,A couple of car mobs and Irish butts in and I¡¯m having a good time #stpatricksday @highlandreign¡­ https://t.co/HQEChkbwtA,,IN
2018-03-17 00:00:00,40.00517352,-75.6997728,15,37,13,#layers of #flavor making some #Guinness #braisedshortribs for #stpatricksday #lecreuset @ MSV¡­ https://t.co/vjBGXBgZYi,,PA
2018-03-17 00:00:00,39.6406744,-106.3024652,15,37,18,Happy #stpatricksday from #vail #skiing?? #colorado #vail @ Vail Resort https://t.co/7q2Lcspe3Z,,CO
2018-03-17 00:00:00,27.94884,-82.46148,15,37,36,?? Green River! Would hate to see this on Valentines Day #stpatricksday @ Curtis Hixon Waterfront¡­ https://t.co/B4Hmc8bHUp,,FL
2018-03-17 00:00:00,33.92174126,-118.1314674,15,37,41,Happy St Patrick¡¯s Day! Come over to barlouiedowney for the festivities! ..#StPatricksDay¡­ https://t.co/zAtMJGK7Xw,,CA
2018-03-17 00:00:00,40.42299201,-86.90325406,15,37,56,Happy #stpatricksday @ O'bryans Nine Irish Brothers https://t.co/t0bZIaHOlV,,IN
2018-03-17 00:00:00,32.7574,-97.3332,15,38,0,#stpatricksday @ Fort Worth,Texas https://t.co/jbF2g5dSnp,TX
2018-03-17 00:00:00,26.4387,-81.9256,15,39,7,Spring break/ St Patty¡¯s day is in full swing! ..#springbreak #stpatricksday #sightseeingtour¡­ https://t.co/4iaV596vHy,,FL
2018-03-17 00:00:00,33.37887842,-112.0115252,15,40,7,St Patrick's day drinking on the patio! #stpatricksday #daydrinking #shots #phoenix #patio¡­ https://t.co/iZjifxxv4r,,AZ
2018-03-17 00:00:00,29.47179,-98.492,15,40,30,Most beautiful #fishandchips for lunch on this beautiful #stpatricksday!! #sanantonio #tribeca @¡­ https://t.co/N4gWWGiRZm,,TX
2018-03-17 00:00:00,37.7819,-90.4221,15,40,50,The Red Rocket knows how to celebrate  #stpatricksday #ArloRen @ Farmington,Missouri https://t.co/KORxYaeKYY,MO
2018-03-17 00:00:00,38.62552103,-90.19035101,15,41,9,Erin go Bud. irishparadestl @stlouisgram_ cfinder #stpatricksday #irish @ St. Patrick's Day¡­ https://t.co/UJPbN5dM2v,,MO
2018-03-17 00:00:00,32.84669,-96.76957,15,41,31,Keep it going #StPatricksDay #Greenville #Dallas @ Greenville Ave St Patrick's Day Parade https://t.co/l1bYzReAmx,,TX
2018-03-17 00:00:00,40.7142,-74.0064,15,41,59,Cindy's trying to get,some of the #luck out there,NY
2018-03-17 00:00:00,43.0448875,-76.1509849,15,42,16,Jesus ???????????? #HappyStPatricksDay #StPatricksDay #KissMeImIrish¡­ https://t.co/OTLwVaooRf,,NY
2018-03-17 00:00:00,40.80560249,-73.52120725,15,42,17,Nice big #crawfish just arrived! #cajun #crawfishboil #crawfishseason #stpatricksday @ Mara's¡­ https://t.co/Ad7D93Jxiv,,NY
2018-03-17 00:00:00,45.41973,-122.78648,15,42,24,#stpatricksday #specials.  We will be doing a #greenbeer #special with @backwoodsbrewco¡­ https://t.co/OxDISzMvXG,,OR
2018-03-17 00:00:00,33.4931,-111.926,15,42,33,#CloverDay ?? Not drinking #greenbeer does #green #bikini count?? #kissme #stpatricksday¡­ https://t.co/85P3nQwOX5,,AZ
2018-03-17 00:00:00,34.0522,-118.243,15,42,40,All covered in green and getting ready for spring. Happy St. Patrick's Day! ????#stpatricksday¡­ https://t.co/pTxgH5tg0s,,CA
2018-03-17 00:00:00,40.7142,-74.0064,15,42,52,#tbt 2002. When I actually had the energy to go to the city and party. #stpatricksday #greenhair¡­ https://t.co/Gx6Xr4s1B5,,NY
2018-03-17 00:00:00,34.3816252,-118.530007,15,43,1,What a great way to spend #stpatricksday morning! Chatted about @theschreiber #whysherunsdoc,¡­ https://t.co/q9LK4PZAtc,CA
2018-03-17 00:00:00,38.547042,-121.393303,15,43,53,@biggsdb and I are getting *LIT*.#stpatricksday #guinness #bushmills #catsofinstagram #cat #meow¡­ https://t.co/pE792l7YwR,,CA
